qid,evidence_id,rel,legacy_chunk_id,annotation_source
A012,ev_b49b165c1667d0d91351,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_226,dense
A012,ev_b95e6de750fc3227fd65,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_484,dense/dense_bm25
A013,ev_00cc53f8b8d0350ca9d4,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_134,dense
A013,ev_28d736d1ec2020c2ca41,0,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1076,dense
A013,ev_b6a5fab5c611f7b57b23,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_117,dense/dense_bm25
A013,ev_eef39cf51419674a3b8d,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_126,dense
A013,ev_4f964e986582d6f7c18c,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_189,dense/dense_bm25
A013,ev_f7685e4b4d071eb628dc,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_209,tfidf
A013,ev_af91451004d6daccd16b,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_47,tfidf
A013,ev_1dfb56704cbc4d011760,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_99,dense/dense_bm25
A013,ev_49182ad252ff82678aa9,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_181",dense_bm25/tfidf
A013,ev_fce5cb2fe4e4896dff2b,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_201",dense_bm25
A013,ev_74463447f97f0655eeb7,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_27",tfidf
A013,ev_4b0029067c06d2485428,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_362",dense/dense_bm25
A013,ev_83a8b6f826a170606abe,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_367",dense
A013,ev_77ff877a28ef14ffd2d1,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_369",dense/dense_bm25/tfidf
A013,ev_3b8f8536715a60ab22ca,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_370",bm25/dense/dense_bm25/tfidf
A013,ev_9d152bbbc1718e26a46f,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_372",bm25
A013,ev_5a5148aee5e11ab59f74,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_519",dense/dense_bm25
A013,ev_c4cf47345bd8b6a7f702,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_736",dense
A013,ev_8371a6484cc6720b2ba4,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_563,bm25
A013,ev_e1a0a8566c5556e6b42e,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_64,dense/dense_bm25
A013,ev_1e14fcf628f694a777a3,0,数据结构 (邓俊辉) (Z-Library)_chunk_125,dense/dense_bm25/tfidf
A013,ev_8837141049bbcbb9d6b9,0,数据结构 (邓俊辉) (Z-Library)_chunk_137,dense/dense_bm25
A013,ev_e498db5b82cc3a85dd3b,0,数据结构 (邓俊辉) (Z-Library)_chunk_279,bm25/dense_bm25
A013,ev_0a8f3bb90588bf72684e,0,数据结构 (邓俊辉) (Z-Library)_chunk_313,bm25/dense_bm25
A013,ev_a88c2d7aedb207d11ec2,0,数据结构 (邓俊辉) (Z-Library)_chunk_322,bm25
A013,ev_1960c854d8cdf9b0ecbe,0,数据结构 (邓俊辉) (Z-Library)_chunk_328,bm25
A013,ev_ca87a2ab2a6324fe7f88,0,数据结构 (邓俊辉) (Z-Library)_chunk_333,bm25/dense_bm25/tfidf
A013,ev_9be1d58d067470089f11,0,数据结构 (邓俊辉) (Z-Library)_chunk_35,dense
A013,ev_91bd91b64285135e102e,0,数据结构 (邓俊辉) (Z-Library)_chunk_378,bm25
A013,ev_7cb0bcf30d4492ad205b,2,数据结构 (邓俊辉) (Z-Library)_chunk_400,dense
A013,ev_69b96a4e1c0f859ec8b6,1,数据结构 (邓俊辉) (Z-Library)_chunk_401,dense_bm25
A013,ev_d3ec5cb2b9464ee99a31,1,数据结构 (邓俊辉) (Z-Library)_chunk_408,dense
A013,ev_18577c54b870c8b3f477,1,数据结构 (邓俊辉) (Z-Library)_chunk_411,bm25
A013,ev_baa62da0e61f05a9eef0,0,数据结构 (邓俊辉) (Z-Library)_chunk_413,dense/dense_bm25
A013,ev_b2ebf9893c5869fc7383,0,数据结构 (邓俊辉) (Z-Library)_chunk_424,bm25/dense_bm25
A013,ev_2e127ef6903456f9b272,0,数据结构 (邓俊辉) (Z-Library)_chunk_70,dense
A013,ev_391459c904641885241a,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_215,dense
A013,ev_93815653a425b7720759,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_249,dense_bm25/tfidf
A013,ev_2b791a0288cbcb4c6365,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_254,tfidf
A013,ev_03508d06e0d425be77e0,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_257,dense
A013,ev_11e857efd2c2c10e230c,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_267,dense/dense_bm25
A013,ev_0e4cf690d6b7dc7eff42,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_278,bm25/tfidf
A013,ev_5e8cf87684577f4fbdb9,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_333,bm25/dense_bm25
A013,ev_6b4defb8524b7d7f9e21,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_334,bm25/dense/dense_bm25/tfidf
A013,ev_237e9df74c192ca8b092,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_335,bm25/dense_bm25/tfidf
A013,ev_fa3e6a02cdc0363eaa62,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_336,bm25/dense/dense_bm25/tfidf
A013,ev_77d1f79b5b15a8447cb5,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_337,bm25/dense_bm25/tfidf
A013,ev_af5352a10406966cdcf3,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_358,dense/dense_bm25
A013,ev_b03e17f1fb4b6f24e37b,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_80,dense
A013,ev_65496f2d646ef192d09a,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_90,dense
A013,ev_3fa275a5d26b33756fd9,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_134",bm25/dense_bm25
A013,ev_e43b6cc8077739817b08,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_170",bm25/tfidf
A013,ev_8c2d7bed3bced09a6caf,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_264",tfidf
A013,ev_67ff0a1c2697eb10ea6f,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_445",dense_bm25/tfidf
A013,ev_fea55a4f986881756bdd,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_448",dense
A013,ev_3474f9c78434ac1a0166,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_529",dense/dense_bm25
A013,ev_13f61c0bfc7ddcd8a698,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_554",tfidf
A013,ev_b2ce594a120a7e789eda,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_909",bm25/dense_bm25/tfidf
A014,ev_bb5c375b50da93e98ebb,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1137,dense
A014,ev_970bb4f3e0a0be7d9344,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_164",bm25/dense/dense_bm25
A014,ev_e6a8cb2159d29fee437c,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_166",dense
A014,ev_49182ad252ff82678aa9,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_181",bm25/dense_bm25
A014,ev_bd6386f8666d92b87062,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_40",tfidf
A014,ev_281d84920b83b8f1a549,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_357,dense
A014,ev_0bbd3039e26ed3d2c164,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_397,tfidf
A014,ev_9710dfb7f2c3f36acf9e,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_412,dense
A014,ev_a1d282359fa76913caad,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_413,dense
A014,ev_2c3d9fe7de6c139afabd,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_416,dense
A014,ev_216bde837e106923093e,2,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_423,dense
A014,ev_99883974ff8408f8e1f4,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_426,dense_bm25
A014,ev_db509f1c62e8683c1e46,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_428,dense
A014,ev_a1f1808b238bfb417b82,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_436,bm25/dense_bm25/tfidf
A014,ev_b78768ee2b65dd87fd39,2,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_464,dense
A014,ev_1ed2f49ecfedc4183d61,2,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_573,dense
A014,ev_edb81f4570b0ab3abaa8,1,数据结构 (邓俊辉) (Z-Library)_chunk_31,dense/dense_bm25
A014,ev_f0387fbf377f7319bf80,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_145",bm25
A014,ev_58fa381db892b2e01787,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_189",bm25
A014,ev_9345d173e16e7d45caff,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_268",bm25/tfidf
A014,ev_f51283bb4de6ed76db9a,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_269",bm25/dense_bm25
A014,ev_a9a54d36eab243431d47,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_271",bm25/dense_bm25/tfidf
A014,ev_2ba0ad15ff6e2cd2c31b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_272",dense/dense_bm25/tfidf
A014,ev_454b679236e5f58f42c1,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_273",tfidf
A014,ev_1e1939d94676cb1b0e01,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_274",bm25/dense/dense_bm25/tfidf
A014,ev_5d1700b1be77242671d5,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_275",bm25/dense_bm25/tfidf
A014,ev_10cbd7ab54e482f58c7c,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_276",dense/dense_bm25/tfidf
A014,ev_d7823b55f9bf1e22d9f4,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_280",dense
A014,ev_eb7ecf1b7a2db1bf020d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_284",dense/dense_bm25
A014,ev_98606799bd1921a9ba35,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_287",dense_bm25
A014,ev_1057bba8b4257b13e3d4,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_290",dense/dense_bm25
A014,ev_40bed7bbd883083eda15,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_292",tfidf
A014,ev_c3068948b3d05806fc3d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_319",bm25
A014,ev_e1fc0d2f782cf081f2ce,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_322",dense/dense_bm25
A014,ev_3625e8b1f4c785ac9bda,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_334",dense/dense_bm25
A014,ev_2aa67c2b7e9bc75096f9,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_336",dense/tfidf
A014,ev_2bb65d9d38071e7cf1bf,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_338",bm25/dense_bm25/tfidf
A014,ev_56a5ff061d41df693496,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_36",bm25
A014,ev_099e3657527e8e8ca1f0,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_37",dense
A014,ev_92fee6f9eb554f139c33,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_43",tfidf
A014,ev_4e20f38aab4a0054a9fe,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_434",dense
A014,ev_1758cbc9634d0ad3585c,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_48",dense_bm25
A014,ev_48f1c9b97f53d31a9e96,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_52",dense/dense_bm25/tfidf
A014,ev_3e8f69d709367d48785e,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_53",tfidf
A014,ev_780857c3784740ea675b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_56",dense_bm25
A014,ev_4575c425adbf103a9692,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_585",bm25
A014,ev_525217ba6dc13b69a944,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_587",dense_bm25
A014,ev_56e993eb2720ad87cf9b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_592",bm25
A014,ev_cbe64ddd6b02b6c36c5b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_593",bm25
A014,ev_a85e3a178bca0d91186c,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_63",dense_bm25
A014,ev_99096e2cbda3a503f924,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_650",bm25/dense_bm25
A014,ev_e0756d1b0ef3d219aa53,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_69",dense/tfidf
A014,ev_47bc0c3eabb6907c82d9,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_699",dense_bm25
A014,ev_754d72e016954507e279,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_733",dense_bm25
A014,ev_dc36fff4cddbf889da1b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_745",dense_bm25/tfidf
A014,ev_31cab1a889cc364ec334,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_746",dense
A014,ev_d120ee50d27811ef7eb9,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_75",bm25/dense_bm25
A014,ev_5bbf358d07572e878972,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_8",dense_bm25
A014,ev_74376708128f7fea7bd6,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_806",dense
A014,ev_8b99f2d8daf2d49f1700,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_86",tfidf
A014,ev_ee4810ab502ebb66d7e6,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_91",dense
A014,ev_f7efc821850118289eb1,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_927",bm25
A014,ev_38aae3d7cb5fdbc73eb8,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_928",dense
A014,ev_ff56efcb5b463e32d8cd,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_93",tfidf
A014,ev_5c3643d230986df05962,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_949",bm25/dense_bm25
A014,ev_2ca5d2a0bf3d81b5029a,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_99",dense/dense_bm25
A015,ev_201b685f88c21fa9241a,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_106,bm25/dense_bm25
A015,ev_cdcc4b21bde73fc1b63f,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_185,bm25/dense_bm25/tfidf
A015,ev_554375a4440a60bf017d,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_186,bm25
A015,ev_3ea325e98fc5d0fbda59,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_2,dense/dense_bm25
A015,ev_e4e2dc8f792616f215c6,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_210,bm25
A015,ev_efc15865d2fb5f877a37,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_309,tfidf
A015,ev_2e5449ea7577f5b6b88c,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_329,bm25/tfidf
A015,ev_0eb57d18b882e0955330,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_70,dense/dense_bm25
A015,ev_a2d9fad5d8fee0747398,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_162",dense/dense_bm25
A015,ev_8b32f6e5166d87aef7ab,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_167",dense/dense_bm25
A015,ev_3c5983801e4131ac4368,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_3",bm25
A015,ev_9288212e1b5c871a1726,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_322",tfidf
A015,ev_9f739e02698c9ddf591d,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_323",tfidf
A015,ev_3c07322ffc3e6df22bd7,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_325",tfidf
A015,ev_6f1bd0d475ee1d6414b0,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_333",tfidf
A015,ev_7bfa78990734d3ec28d5,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_384",bm25/dense_bm25
A015,ev_deb51b8da793f122d5c4,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_431",dense
A015,ev_cf2a094f64fe6795c89d,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_582",dense/dense_bm25
A015,ev_9bd99cf511ca59269be0,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_634",bm25
A015,ev_bda95d2646bc0ff40709,0,数据结构 (邓俊辉) (Z-Library)_chunk_13,dense
A015,ev_bcfc57d07bff6cbf0097,1,数据结构 (邓俊辉) (Z-Library)_chunk_159,dense/dense_bm25
A015,ev_6ce87e17e71ef49d34cb,1,数据结构 (邓俊辉) (Z-Library)_chunk_179,tfidf
A015,ev_ae0be9c9d66ceb3a2772,0,数据结构 (邓俊辉) (Z-Library)_chunk_18,dense
A015,ev_1516f057ea08a2a1af24,1,数据结构 (邓俊辉) (Z-Library)_chunk_180,tfidf
A015,ev_69bb047e3c7521a63888,1,数据结构 (邓俊辉) (Z-Library)_chunk_187,tfidf
A015,ev_fb74e7f995b79fb9b6fa,3,数据结构 (邓俊辉) (Z-Library)_chunk_225,tfidf
A015,ev_cf3a83a73f713436743f,1,数据结构 (邓俊辉) (Z-Library)_chunk_240,dense
A015,ev_9be1d58d067470089f11,0,数据结构 (邓俊辉) (Z-Library)_chunk_35,dense
A015,ev_cd84dcd4610eb52142ec,1,数据结构 (邓俊辉) (Z-Library)_chunk_4,dense/dense_bm25
A015,ev_42c5837128f6c2a00652,0,数据结构 (邓俊辉) (Z-Library)_chunk_44,dense
A015,ev_7ff7a13a199677998b28,0,数据结构 (邓俊辉) (Z-Library)_chunk_453,dense
A015,ev_44a3bc52ed8a4a6f178a,0,数据结构 (邓俊辉) (Z-Library)_chunk_497,dense
A015,ev_29daccd8b93f5fe3f50a,0,数据结构 (邓俊辉) (Z-Library)_chunk_9,dense
A015,ev_ac0edfb9a77e3c8b6283,0,数据结构 (邓俊辉) (Z-Library)_chunk_99,dense
A015,ev_4b82cff1d2faf4e61042,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_1,tfidf
A015,ev_5918b7ac3956045a407f,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_143,bm25/dense/dense_bm25
A015,ev_243ce326e982e723e76d,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_147,dense
A015,ev_1a03515bf4fcb3debd8f,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_163,bm25/tfidf
A015,ev_3e327b15a4edf254a928,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_164,bm25/dense_bm25/tfidf
A015,ev_1bd52f54bad884fba2e9,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_165,bm25/dense/dense_bm25
A015,ev_93fe6e7914d0ad1c9942,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_166,bm25/dense_bm25/tfidf
A015,ev_4d4a3734a0b45518bf5f,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_169,dense/dense_bm25
A015,ev_48ac5a311640cc3a97e8,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_174,bm25
A015,ev_d943675663baa3f6e0d2,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_175,bm25/dense_bm25
A015,ev_3c0fd5873ceaa26f595e,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_181,tfidf
A015,ev_277f4626e979a8969501,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_182,tfidf
A015,ev_02671270933b9540a4bd,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_195,bm25/dense_bm25
A015,ev_d9bae672b1ae52907cd3,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_199,bm25/dense/dense_bm25
A015,ev_29fe3cd109a2f83cb32d,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_21,dense_bm25
A015,ev_525ae0a2f928c685d153,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_219,dense_bm25
