qid,doc_id,rel,source
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_317,0,dense/dense_bm25
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_329,0,bm25
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_435,0,dense
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_436,0,dense_bm25
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_509,0,bm25/dense_bm25
A021,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_520,0,bm25/dense_bm25/tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1107,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_131,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1512,0,dense
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_185,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_269,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_312,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_46,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_467,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_474,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_51,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_515,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_53,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_539,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_540,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_575,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_685,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_795,0,dense
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_838,0,tfidf
A021,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_851,0,dense
A021,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_147",0,dense
A021,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_767",0,tfidf
A021,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_152,0,bm25/dense_bm25
A021,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_308,0,dense/dense_bm25
A021,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_316,0,dense
A021,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_507,0,dense/dense_bm25
A021,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_55,0,bm25
A021,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_127,0,dense/dense_bm25
A021,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_239,0,dense
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_278",0,dense
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_507",0,bm25
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_628",0,bm25/dense_bm25
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_708",0,dense
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_809",0,bm25/dense_bm25
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_904",0,dense/dense_bm25
A021,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_911",0,bm25
A021,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_127",0,dense/dense_bm25
A021,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_273",0,dense
A021,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_289",0,dense/dense_bm25
A021,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_320",0,dense
A021,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_410",0,dense
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_101,0,bm25/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_107,0,bm25/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_179,0,bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_314,0,dense/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_344,0,dense/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_391,0,dense/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_451,0,bm25/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_473,0,dense
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_48,0,bm25/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_490,0,tfidf
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_589,0,dense
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_59,0,bm25/dense_bm25
A021,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_603,0,dense/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_145,0,bm25/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_15,0,tfidf
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_168,0,dense/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_169,0,dense/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_256,0,dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_322,0,bm25/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_382,0,bm25/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_488,0,bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_492,0,bm25/dense_bm25
A021,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_512,0,dense/dense_bm25
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_185,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_269,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_467,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_474,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_51,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_515,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_539,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_540,,tfidf
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_618,,dense
A022,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_685,,tfidf
A022,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_1,,dense/dense_bm25
A022,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_108,,bm25/dense_bm25
A022,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_54,,dense/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_137",,bm25/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_153",,dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_167",,dense/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_353",,bm25/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_510",,dense
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_538",,bm25/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_573",,bm25/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_618",,dense/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_623",,dense/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_639",,bm25/dense/dense_bm25/tfidf
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_675",,dense/dense_bm25
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_677",,bm25/dense/dense_bm25/tfidf
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_683",,bm25/dense/dense_bm25/tfidf
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_684",,bm25/dense/dense_bm25/tfidf
A022,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_8",,bm25/dense_bm25/tfidf
A022,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_224,,dense
A022,数据结构 (邓俊辉) (Z-Library)_chunk_1,,dense
A022,数据结构 (邓俊辉) (Z-Library)_chunk_13,,dense/dense_bm25
A022,数据结构 (邓俊辉) (Z-Library)_chunk_293,,dense/dense_bm25
A022,数据结构 (邓俊辉) (Z-Library)_chunk_3,,dense_bm25
A022,数据结构 (邓俊辉) (Z-Library)_chunk_410,,tfidf
A022,数据结构 (邓俊辉) (Z-Library)_chunk_453,,dense/dense_bm25
A022,数据结构 (邓俊辉) (Z-Library)_chunk_458,,dense
A022,数据结构 (邓俊辉) (Z-Library)_chunk_460,,dense
A022,数据结构 (邓俊辉) (Z-Library)_chunk_491,,bm25/dense/dense_bm25/tfidf
A022,数据结构 (邓俊辉) (Z-Library)_chunk_492,,bm25/dense/dense_bm25/tfidf
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_164,,dense
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_165,,dense
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_228,,dense/dense_bm25
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_239,,dense/dense_bm25
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_383,,dense
A022,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89,,dense
A022,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1037",,dense/dense_bm25
A022,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_435",,bm25/dense_bm25
A022,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_451",,tfidf
A022,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_832",,bm25
A022,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_911",,bm25
A022,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_255",,dense
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_240,,dense
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_276,,bm25/dense_bm25
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_277,,bm25/dense_bm25
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_278,,tfidf
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_398,,bm25
A022,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_445,,bm25
A022,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_15,,tfidf
A022,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_492,,bm25/dense_bm25
A023,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_413,,dense
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1056,,dense
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1107,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_185,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_269,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_312,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_46,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_467,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_474,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_51,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_515,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_53,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_539,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_540,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_575,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_685,,tfidf
A023,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_838,,tfidf
A023,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_108,,bm25/dense_bm25
A023,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_54,,dense/dense_bm25
A023,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_57,,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_126",,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_136",,dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_137",,bm25/dense/dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_162",,dense/dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_167",,dense/dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_302",,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_538",,bm25/dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_547",,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_564",,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_573",,bm25/dense_bm25
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_618",,dense
A023,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_635",,bm25
A023,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_430,,bm25
A023,数据结构 (邓俊辉) (Z-Library)_chunk_13,,dense/dense_bm25
A023,数据结构 (邓俊辉) (Z-Library)_chunk_14,,dense/dense_bm25
A023,数据结构 (邓俊辉) (Z-Library)_chunk_21,,dense
A023,数据结构 (邓俊辉) (Z-Library)_chunk_265,,dense
A023,数据结构 (邓俊辉) (Z-Library)_chunk_3,,dense_bm25
A023,数据结构 (邓俊辉) (Z-Library)_chunk_33,,dense/dense_bm25
A023,数据结构 (邓俊辉) (Z-Library)_chunk_410,,tfidf
A023,数据结构 (邓俊辉) (Z-Library)_chunk_412,,dense
A023,数据结构 (邓俊辉) (Z-Library)_chunk_452,,dense/tfidf
A023,数据结构 (邓俊辉) (Z-Library)_chunk_477,,dense
A023,数据结构 (邓俊辉) (Z-Library)_chunk_478,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_108,,dense
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_11,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_165,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_223,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_239,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_300,,dense/dense_bm25
A023,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89,,dense/dense_bm25
A023,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_435",,bm25/dense_bm25
A023,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_451",,tfidf
A023,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_832",,bm25/dense_bm25
A023,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_911",,bm25/dense_bm25
A023,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_255",,dense
A023,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_345",,bm25/dense_bm25
A023,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_346",,bm25/dense_bm25
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_240,,dense/dense_bm25
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_276,,bm25/dense_bm25
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_277,,bm25/dense_bm25
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_278,,tfidf
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_398,,bm25
A023,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_444,,bm25
