qid,query,type,doc_id,subject,chunk_file,source_systems,dense_rank,dense_bm25_rank,rerank_rank,dense_score,dense_bm25_score,rerank_score,text,rel,review_status,review_note,auto_rel,auto_confidence,auto_reason
USB 2.0通信的编码方式 就是NRZI 编码。
4)曼彻斯特编码。
曼彻斯特编码 (Manchester Encoding) 将一个码元分成两个相等的间隔， 前一个间隔为高电平而后一个间隔为低电平表示码元1;码元0的表示方法则正好相反。
当然，也可采用相反的规定。
该编码的特点是，在每个码元的中间出现电平跳变，位中 间的跳变既作为时钟信号(可用于同步),又作为数据信号，但它所占的频带宽度是原始 基带宽度的两倍。
注意：以太网使用的编码方式就是曼彻斯特编码。
5)差分曼彻斯特编码。
差分曼彻斯特编码常用于局域网传输，其规则是：若码元为1,则前 半个码元的电平与上一码元的后半个码元的电平相同；若码元为0,则情形相反。
该编码 的特点是，在每个码元的中间都有一次电平的跳转，可以实现自同步，且抗干扰性较好。
6)4B/5B 编码。",,pending,,0,0.95,讲数字数据编码，与零拷贝无关。
s.capitalize() 返回其拥有的第一个字符大写的s一个备份
s.upper() 返回所有字符都大写的s的一个备份
s.lower() 返回所有字符都小写的s的一个备份
s.center(width) 返回s的一个拷贝，中间用空格填充相应的宽度
s.ljust(width) 返回s的一个拷贝，结尾用空格填充相应的宽度
调用语法 描 述
s.rjust(width) 返回s的一个拷贝，开头用空格填充相应的宽度
s.zfill(width) 返回s的一个拷贝，开头用0填充相应的宽度
s.strip() 返回s的一个拷贝，删除开头和结尾无用的空白
s.Istrip() 返回s的一个拷贝，删除开头无用的空白
s.rstrip() 返回s的一个拷贝，删除结尾无用的空白
调用语法 描 述
s.startswith(pattern) 如果pattern是字符串s的前缀，返回True
s.endswith(pattern) 如果pattern是字符串s的后缀，返回True
s.isspace() 如果非空字符串的所有字符是空白，返回True
s.isalpha() 如果非空字符串的所有字符是字母，返回True
s.islower() 如果所有字母都是小写的，返回True
s.isupper() 如果所有字母都是大写的，返回True
s.isdigit() 如果非空字符串的所有字符都是在0和9之间，返回True
s.isdecimal() 如果非空字符串的所有字符代表是数字0～9包括Unicode等价物，返回True
s.isnumeric() 如果非空字符串的所有字符都是数字包括Unicode字符(例如，0～9、等价物、 分数字符),则返回True
s.isalnum() 如果非空字符串的所有字符都是字母或数字(根据上述定义),返回True
调用方法 描 述
sep.join(strings) 返回给定字符串组成的序列，将sep作为分隔符插入每对序列之间",,pending,,0,0.95,字符串方法列表，与零拷贝无关。
CMP REGISTER,#0 锁是零吗?
JNE enter_region 若不是零，说明锁已被设置，所以循环
RET 返回调用者，进入了临界区
leave_region:
MOVE LOCK,#0 !
在锁中存入0
RET 返回调用者
enter_region:
MOVE REGISTER,#1 |在寄存器中放一个1
XCHG REGISTER,LOCK |交换寄存器与锁变量的内容
CMP REGISTER,#0 |锁是零吗?
JNE enter_region |若不是零，说明锁已被设置，因此循环
RET |返回调用者，进入临界区 enter_region:
MOVE REGISTER,#1 |在寄存器中放一个1
XCHG REGISTER,LOCK |交换寄存器与锁变量的内容
CMP REGISTER,#0 |锁是零吗?
JNE enter_region |若不是零，说明锁已被设置，因此循环
RET |返回调用者，进入临界区
leave_region:
MOVE LOCK,#0 RET |在锁中存入0 |返回调用者
#define N 100
int count =0;
void producer(void) {
int item;
while(TRUE){
item=produce_item();
if(count ==N)sleep();
insert_item(item);
count=count+1;
if(count ==1)wakeup(consumer); }
void consumer(void) {
int item;
while(TRUE){
if (count==0)sleep();
item=remove_item();
count =count-1;
if (count==N-1)wakeup(producer); consume_item(item);
}
} /*缓冲区中的槽数目*/
/*缓冲区中的数据项数目*/
/*无限循环*/
/*产生下一新数据项*/",,pending,,0,0.95,内容为锁机制和生产者消费者问题，与零拷贝无关。
在选择子被装入段寄存器时，对应的描述符被从LDT 或GDT 中取出装入微程序寄存器中，以便快速 地访问。
一个描述符由8个字节构成，包括段的基址、大小和其他信息，如图3-39所示。
图3-39 x86处理器代码段描述符(数据段略有不同)
现在跟踪一下一个描述地址的(选择子，偏移量)二元组被转换为物理地址的过程。
微程序知道具 体要使用哪个段寄存器后，它就能从内部寄存器中找到对应于这个选择子的完整的描述符。
如果段不存 在(选择子为0)或已被换出，则会发生一次陷阱。
硬件随后根据Limit (段长度)域检查偏移量是否超出了段的结尾，如果是，也发生一次陷阱。
从逻
示。
为了和只有24位基址的286兼容，基址被分为3片分布在描述符的各个位置。
实际上，基址允许每个 段的起始地址位于32位线性地址空间内的任何位置。
如果禁止分页(通过全局控制寄存器中的一位),线性地址就被解释为物理地址并被送往存储器用 于读写操作。
因此在禁止分页时，我们就得到了一个纯的分段方案。
各个段的基址在它的描述符中。
另 外，段之间允许互相覆盖，这可能是因为验证所有的段都互不重叠太麻烦太费时间的缘故。
另一方面，如果允许分页，线性地址就被解释为虚拟地址并通过页表映射到物理地址，很像前面讲 过的例子。
这里唯一真正复杂的是在32位虚拟地址和4KB 页的情况下， 一个段可能包含多达100万个页 面，因此使用了两级映射，以便在段较小时减小页表大小。
每个运行程序都有一个由1024个32位表项组成的页目录 (page directory)。
它通过一个全局寄存器 来定位。
这个目录中的每个目录项都指向一个也包含1024个32位表项的页表，页表项指向页框，这个方 案如图3-41所示。
线性地址
位
10 10 12
a)
页目录 页表 页框 所选
的字
1024
项
目录
偏移量
页面
目录项指向页表 页表表项指
向字
b)
图3-41 线性地址到物理地址的映射",,pending,,0,0.95,描述x86段页式内存管理，不涉及零拷贝概念。
— 0 80 1 rw- — 0 —
0 59 1 rw- 0
— 0 — 0 — — 0 —
— 0 — 0 — — 0 —
— 0 — 0 — — 0 —
— 0 — 0 — — 0 —
— 0 — 0 — — 0 —
0 0 0
— 0 — 0 — — 0 —
— 0 — 0 — — 0 —
— 0 — 0 — 55 1 rw-
101 1 — 0 — 45 1 rw-
关键问题：如何超越物理内存
操作系统如何利用大而慢的设备，透明地提供巨大虚拟地址空间的假象？
补充：存储技术
稍后将深入介绍 I/O 设备如何运行。
所以少安毋躁！
当然，这个较慢的设备可以是硬盘，也可以是一些更新的设备，比如基于闪存的 SSD。
我们也会讨论这些内容。
但是现在， 只要假设有一个大而较慢的设备，可以利用它来构建巨大虚拟内存的假象，甚至比物理内存本身更大。
访问 命中/未命中 踢出 导致缓存状态
0 未命中 0
1 未命中 0 、1
2 未命中 0 、1 、2
0 命中 0 、1 、2
1 命中 0 、1 、2
3 未命中 2 0 、1 、3
0 命中 0 、1 、3
3 命中 0 、1 、3
1 命中 0 、1 、3
2 未命中 3 0 、1 、2
1 命中 0 、1 、2
访问 命中/未命中 踢出 导致缓存状态 导致缓存状态
0 未命中 先入→ 0
1 未命中 先入→ 0 、1
2 未命中 先入→ 0 、1 、2
0 命中 先入→ 0 、1 、2
1 命中 先入→ 0 、1 、2
3 未命中 0 先入→ 1 、2 、3
0 未命中 1 先入→ 2 、3 、0
3 命中 先入→ 2 、3 、0
1 未命中 2 先入→ 3 、0 、1
2 未命中 3 先入→ 0 、1 、2
1 命中 先入→ 0 、1 、2
访问 命中/未命中 踢出 导致缓存状态
0 未命中 0
1 未命中 0 、1
2 未命中 0 、1 、2
0 命中 0 、1 、2
1 命中 0 、1 、2
3 未命中 0 1 、2 、3
0 未命中 1 2 、3 、0",,pending,,0,0.95,讨论虚拟内存和缓存替换，与零拷贝无关。
用来防止数据报在网络中无限期地存在。
和 IPv4 的生存时间字段相似。
源点在每个数据报发出时即设定某个跳数限制(最大为255 跳)。
每 个路由器在转发数据报时，要先把跳数限制字段中的值减1。
当跳数限制的值为零时，就要 把这个数据报丢弃。
(7) 源地址 占128位。
是数据报的发送端的IP 地址。
(8) 目的地址 占128位。
是数据报的接收端的IP 地址。
下面我们简单介绍一下IPv6 的扩展首部。
在 RFC 8200中定义了以下六种扩展首部：(1)逐跳选项；(2)路由选择；(3)分片；(4) 鉴别；(5)封装安全有效载荷；(6)目的站选项。
每一个扩展首部都由若干个字段组成，它们的长度也各不同。
但所有扩展首部的第一 个字段都是8位的“下一个首部”字段。
此字段的值指出了在该扩展首部后面的扩展首部是 什么。
当使用多个扩展首部时，应按以上的先后顺序出现。
高层首部总是放在最后面。
大家知道，IPv4 的数据报若在其首部中使用了选项，则在数据报转发路径中的每一个 路由器，都必须检查首部中的所有选项，看是否与本路由器相关。
这必然要花费相当的时间。
IPv6 把原来IPv4 首部中选项的功能都放在扩展首部中。
IPv6 数据报若使用了扩展首部，则 其基本首部的“下一个首部”字段会指出，在“有效载荷”字段中使用了何种扩展首部。
而 所有扩展首部的第一个字段都是“下一个首部”,用来指出在后面还有何种扩展首部。
这就 使得路由器能够迅速判断待转发的IPv6 数据报有无需要本路由器处理的选项。
扫一扫",,pending,,0,0.95,介绍IPv6首部字段，不涉及零拷贝。
为了解决这个问题，TCP 为每一个连接设有一个持续计时器(persistence timer)。
只 要
①注：从rwnd 的原文看，中文译名应当是接收方窗口 。
然而在不产生误解的情况下，也可简称为接收窗口。
